0,11,11,11,-1610612735,11,11,11,11,-1610612735,11,11,11,11,-1610612735,11,11,11,11,11,11,11,-1610612735,11,11,11,11,11,-1610612735,11,11,11,11,11,-1610612735,11,11,11,11,5
0,11,11,11,-1610612735,11,11,11,11,-1610612735,11,11,11,11,-1610612735,11,11,11,11,11,11,11,-1610612735,11,11,11,11,11,-1610612735,11,11,11,11,11,-1610612735,11,11,11,11,5
0,11,11,11,-1610612735,11,11,11,77,-1610612735,11,11,89,11,-1610612735,11,11,89,11,11,11,11,-1610612735,11,11,11,11,11,-1610612735,11,11,11,11,11,-1610612735,11,11,11,11,5
0,11,11,11,-1610612735,11,11,11,11,-1610612735,11,11,11,11,-1610612735,11,11,11,11,11,11,11,-1610612735,11,11,86,11,11,-1610612735,74,74,74,74,74,-1610612735,11,77,11,11,5
0,11,89,11,-1610612735,11,11,11,89,-1610612735,11,77,11,11,-1610612735,11,11,11,11,77,11,11,-1610612735,11,11,11,11,11,-1610612735,11,11,11,11,11,-1610612735,11,11,11,11,5
0,11,11,11,-1610612735,11,11,11,11,-1610612735,11,11,11,11,-1610612735,11,11,11,11,11,11,11,-1610612735,11,11,11,11,11,-1610612735,11,11,11,11,11,-1610612735,11,11,11,11,5
0,11,11,11,-1610612735,11,11,11,11,-1610612735,11,11,11,11,-1610612735,11,11,11,11,11,11,11,-1610612735,11,11,11,11,11,-1610612735,11,11,11,11,11,-1610612735,11,11,11,11,5
0,11,11,11,-1610612735,11,11,11,11,-1610612735,11,11,11,11,-1610612735,11,11,11,11,11,11,11,-1610612735,11,11,11,11,89,-1610612735,11,11,11,11,11,-1610612735,11,11,11,11,5
0,11,11,11,-1610612735,11,11,86,11,-1610612735,11,11,11,11,-1610612735,11,11,11,11,11,11,11,-1610612735,11,11,77,11,11,-1610612735,11,11,89,11,11,-1610612735,77,11,11,77,5
0,11,11,11,-1610612735,11,11,11,11,-1610612735,11,11,11,11,-1610612735,11,11,11,11,11,11,11,-1610612735,11,11,11,11,11,-1610612735,11,11,11,11,11,-1610612735,11,11,11,11,5
0,11,11,11,-1610612735,11,11,11,11,-1610612735,11,11,11,11,-1610612735,11,11,11,86,11,11,11,-1610612735,11,11,11,86,11,-1610612735,11,11,11,11,11,-1610612735,11,86,11,11,5
0,11,11,11,-1610612735,11,11,11,11,-1610612735,11,11,11,11,-1610612735,11,11,11,11,11,11,11,-1610612735,11,11,11,11,11,-1610612735,11,11,11,11,11,-1610612735,11,11,11,11,5
0,11,11,11,-1610612735,11,11,11,11,-1610612735,11,11,11,11,-1610612735,11,11,11,11,11,11,11,-1610612735,11,11,11,11,11,-1610612735,11,11,11,11,11,-1610612735,11,11,86,11,5
0,11,11,11,11,11,11,11,11,-1610612735,11,11,11,11,11,11,11,11,11,11,11,11,-1610612735,11,11,11,11,11,11,11,11,11,11,11,-1610612735,89,11,11,11,5
0,11,11,11,11,11,11,11,11,-1610612735,11,11,11,11,11,11,11,11,11,11,11,11,-1610612735,11,11,11,11,11,11,11,11,11,11,11,-1610612735,11,11,89,11,5
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5
